user_id,SummaryScore_Blocks,RT_Blocks,timepoint_by_site,SummaryScore_VerbalAnalogies,RT_VerbalAnalogies,SummaryScore_WordDefinitions
b368ff1cf2cb49e6b086989aeb9ca2e2,11.0,3163.0,tp1,22,3462.5476,18.0
0ede0b8d13b944ad87485e719d3ce0fc,12.0,3582.0,tp1,18,4525.6176,19.0
507f4428-cef4-4de0-be2b-32e5658d042e,14.0,1522.0,tp1,25,3544.8293,16.0
e4eb0ae5a4b9441cb387b2857a7cca59,12.0,3183.0,tp1,13,4337.3143,21.0
2653f094df694724a180d2f1fe6581ae,15.0,2743.0,tp1,46,2696.2885,21.0
94634d4d-ebcb-4de5-85be-1e8b826b462e,6.0,2715.0,tp1,37,3012.2340000000004,21.0
9e09254386dc4942be447a5c1f63dfe2,10.0,2858.0,tp1,18,6030.1154,17.0
9d43d728df0c46dabc0d7980f70bd28e,12.0,2373.0,tp1,47,2606.7925,20.0
64056c8a5ea94deaab6c06df3f22ec34,15.0,1570.0,tp1,48,1980.4394,21.0
6bcb03b8-4d6a-4b55-b29c-73575f814ed5,14.0,2766.0,tp1,20,3933.2368,19.0
ca05954406124e439f200701303dc5bf,11.0,3400.0,tp1,37,3528.7561,21.0
f4ac1cd2-7063-46d3-a18a-9a9752779e44,12.0,1983.0,tp1,40,2699.0,20.0
71312462f53e4c14bec758c3edcad5bd,11.0,2058.0,tp1,33,3603.8049,19.0
8d0bf08a512846ae91fd391283420ab0,13.0,2355.0,tp1,-5,1353.2069,12.0
32f1e95b9a244015a1da27651888ea2d,10.0,2059.0,tp1,45,2769.8235,20.0
2ecce61b23db4dc1a15b7637550d94ca,11.0,7348.0,tp1,21,4649.0909,16.0
8daf4c9a-7238-464b-b5b2-4c01c6ca4980,12.0,2423.0,tp1,9,5827.5185,7.0
04db6144c70a4ee28899d948dd5b3e15,5.0,4033.0,tp1,25,3081.3191,19.0
a71387024c2a477981489115133679ca,5.0,11516.0,tp1,16,5235.8333,17.0
cb6dbda6-7187-4039-93de-9ab1879ddbdb,11.0,3713.0,tp1,30,3984.8947,13.0
46c49030abb0417d975e8904ce9fcce1,14.0,7292.0,tp1,48,2665.6154,20.0
884af3ad17814fa3bb303e92d4ad41d2,9.0,2758.0,tp1,12,3247.5682,12.0
f0b5083053054ba794c0e19b42738c6f,6.0,3465.0,tp1,39,2621.1509,17.0
f9d132a4ddf14b7fba03075ece95d3e3,11.0,3463.0,tp1,13,7849.3684,19.0
f46a8848b488452a829157226987960b,14.0,2721.0,tp1,25,5423.8966,13.0
7ea8c023-ec50-4047-a4a5-f07b74e5b9e2,10.0,3351.0,tp1,14,5949.3462,13.0
cb821e0b-840f-4a8b-8dfc-b41e2c667a04,13.0,3878.0,tp1,31,4582.5758,19.0
68a120e2c19b4da495707b71f63b784b,4.0,3844.0,tp1,18,3689.0,14.0
660d0cb2-a420-4088-a6b0-4bae57db91a3,9.0,3151.0,tp1,33,3822.359,18.0
7fadde8e-5bf5-4a86-99f2-1df66e015670,4.0,2695.0,tp1,17,4988.1613,13.0
5cdbf2c1da0e4594affdd53c8c54b266,9.0,3080.0,tp1,28,4745.625,19.0
e32e788d584c427f8f64c2421989c02a,10.0,4047.0,tp1,28,4368.8235,19.0
d09af3d154b14fd9bbcd7b4d9f3bd20d,10.0,3932.0,tp1,-7,4087.027,12.0
977858c03a83492bac90aaa791a38dab,14.0,3508.0,tp1,23,5849.1111,19.0
6e205303bbc04ca69587abb45dc2e73d,14.0,3670.0,tp1,34,3686.1,16.0
aa01f8d09cc5417f9e7ee0c66b4a8990,9.0,5269.0,tp1,32,4245.1944,18.0
d8cee1f4-c8ad-49ed-b5c7-f8fa3829eff3,11.0,9351.0,tp1,23,6039.4,21.0
d3875b0f-76e3-425d-9553-471b1e210c6f,14.0,2680.0,tp1,34,3227.3864,14.0
be2b3b22689645e1a303a422f72a8a17,9.0,3542.0,tp1,34,3781.1,16.0
d0fb802a64c64adc9f6398cae93b35c1,5.0,2713.0,tp1,1,3612.8293,11.0
431bae20894140a0b677efdfe9b9fc7c,5.0,5596.0,tp1,5,4937.4516,19.0
0b00e5ac11b44458bb65313cda59cd24,7.0,8154.0,tp1,23,5004.3548,21.0
25feb903d80e4946a45ec1c84b6ffc8b,11.0,3042.0,tp1,21,2509.5636,14.0
026419c347914ffd974381dac71d054b,7.0,4420.0,tp1,0,4724.2812,14.0
a0028b47894742c5b93ddc8932e9a45f,12.0,12131.0,tp1,10,6632.7083,12.0
920b71040d2d4ad0bf552eb2c83b6dbd,11.0,2874.0,tp1,29,4060.2973,18.0
ed686caa76a84ab4a4be946680849bae,4.0,1954.0,tp1,17,5140.2069,19.0
c7e6395cc9594af491f85432600b8c5b,14.0,2391.0,tp1,13,3095.1778,13.0
acd41065-74c2-4ec5-8518-8c7f718afcde,7.0,3254.0,tp1,19,4068.1892,15.0
99a9c5b2-82f5-4139-8092-3ed707b8df58,9.0,6338.0,tp1,27,4981.0323,18.0
73bcc1380b274d4aa40c380654c343c7,15.0,3426.0,tp1,22,3493.0476,15.0
33927af3b90746388b4b29b31f812d0e,8.0,1989.0,tp1,11,2385.5439,12.0
16f2e7ab255c4e1c8ce7561c77a2a861,14.0,3676.0,tp1,32,3987.2105,18.0
487ae0237ef540a19a82a1395e03cefe,10.0,2180.0,tp1,24,2944.2083,18.0
e87d49648f404b86a71830302113abb2,9.0,2173.0,tp1,18,3309.1364,16.0
0fc6c58696e64cfca01cf4f0901fea02,13.0,4813.0,tp1,25,4797.4194,19.0
f199110b2ecf478a80176c6ffe44ad7a,14.0,2572.0,tp1,37,3205.8667,16.0
a60e282ab2d347d6826ef9c2c135875a,11.0,6461.0,tp1,18,5159.2333,20.0
1724154c-d136-4959-8d9b-56d88ed9c337,13.0,1803.0,tp1,33,2415.7719,16.0
3a983b1e8e83424882f6964942b9b2e6,9.0,3355.0,tp1,23,3213.6,19.0
0f944d27af454ae7bdd2a8d79df8879b,8.0,6733.0,tp1,7,6296.12,19.0
d96c0a01-cc04-4246-8cb6-341b95eb49a0,15.0,3204.0,tp1,27,3382.9302,20.0
ae26798f-1422-49fc-87ae-8f65a0b5b045,10.0,5020.0,tp1,22,3963.1842,18.0
95301bedcbf84bcfb33a4e9f2697c3a1,1.0,5010.0,tp1,5,4132.0811,17.0
46b75104255545ffaf5a80c2fe32b990,11.0,5604.0,tp1,21,3870.0,17.0
b9f05695a5564a4fbe2f78a2ab6e7d3c,9.0,8263.0,tp1,8,3972.2105,15.0
88bdfc4cf2e341a8be18c950fbc25163,6.0,2908.0,tp1,28,3146.5652,14.0
8bb76a3045ee444f9126d9a90406f57c,13.0,3094.0,tp1,13,5423.3103,16.0
677223eb95084a18a2f556a6c3cb21d5,10.0,9189.0,tp1,28,4887.2812,18.0
49c7b8f0-c67e-4500-980d-ec68181d6504,10.0,2808.0,tp1,34,3731.5,19.0
ee4da0de-32f2-4b21-8acd-65c46521f1c0,13.0,1909.0,tp1,33,2787.4118,18.0
c5e17d9d10774537901f7ef7a06a8328,12.0,2794.0,tp1,38,3309.2045,18.0
6c7dabcf-d090-4ce9-a8e1-6c97d456e7d3,10.0,5249.0,tp1,26,4771.0,17.0
44fb2f5b04e2458f9073facc54dbfaec,6.0,4851.0,tp1,35,3752.2308,21.0
bd960443-aa54-406b-af13-4a8e4d3600f5,14.0,1946.0,tp1,37,3577.7805,15.0
45b8579894574626bbd34a5c8da8c606,14.0,4453.0,tp1,31,3600.2195,18.0
0d91afd69ac04d9399c45746864ea440,11.0,3622.0,tp1,36,3699.25,20.0
500b4e5342df4949b54f5f6d55231f81,8.0,1704.0,tp1,16,2712.0385,17.0
96678318-eccd-43ab-919a-890e19fcd6d0,8.0,3660.0,tp1,10,4744.625,17.0
fa1094111bee4fe6a7210fd5bfca93e4,15.0,1593.0,tp1,16,4230.0278,19.0
33758f8fc40b4edba9d93446cef2e1ed,7.0,6238.0,tp1,27,3590.0488,18.0
e8a7d2b1e0e54309ace8cbee179703c4,11.0,2916.0,tp1,28,2826.22,18.0
a0084bb4ff074b82be7008303b12d31d,15.0,2391.0,tp1,33,3605.0,19.0
02d29e1277474567810ab6d4021adfb9,15.0,2793.0,tp1,29,4641.3636,17.0
f5aa5be3-6c00-4633-861e-06edf5182d3a,9.0,3428.0,tp1,32,3265.8182,17.0
8a58938dfee6458fada28ebf1d46201f,9.0,8386.0,tp1,30,3014.1458,17.0
7a3e1d95-128e-4191-9c10-ffcdfab635c4,10.0,2767.0,tp1,32,3451.6667,20.0
45e45256-acc4-4bf6-bbe3-569cdee4f2ca,14.0,4032.0,tp1,21,3576.0244,17.0
70565ada718c4c269c65af8782d69aeb,13.0,2043.0,tp1,24,4432.8235,18.0
07ea709a99d4422b9d1694cfbf991e54,11.0,4294.0,tp1,18,4862.7812,16.0
6307a26bf8014e6698472b7c47ec984f,11.0,8035.0,tp1,39,2767.3333,16.0
dd2eb8d3775e415f93edd93080614740,11.0,7007.0,tp1,13,3375.3171,15.0
f8aeef7e-03d1-4f11-b08b-fbeb007ba5a9,10.0,4096.0,tp1,22,3686.25,18.0
1daae3fb-f53c-4a02-920a-ec5ec4cec8be,11.0,4801.0,tp1,23,5367.2759,15.0
bedadcddb2aa4c51a37b2adb280c5eb5,9.0,5016.0,tp1,17,3571.1220000000003,11.0
b5b3f18a938e44778586606fb1156626,10.0,4720.0,tp1,37,3042.1489,18.0
3829a905-a217-4787-a79c-9c84358db277,15.0,2448.0,tp1,46,2586.8333,16.0
6aa0692a-fc58-45b2-a28a-b6126d0c7142,13.0,3053.0,tp1,25,3375.7442,16.0
e8ce541bbb3b496e8e45cedc925fb401,14.0,1945.0,tp1,33,3388.186,20.0
5b928e350033484fbcee176a8a645a9b,12.0,4561.0,tp1,27,3770.6923,20.0
5bd28005cf5b4a5f94d8a99f0c6825a1,15.0,3478.0,tp1,31,4038.5676,20.0
3f171be3-da23-4c21-86a8-238101a637d8,11.0,3308.0,tp1,25,3228.3333,17.0
6767b97784e142318b7213af23f35d9b,15.0,2713.0,tp1,33,3862.0513,18.0
7f4bbe98ed704e32bd6fdb7f46db080f,10.0,2133.0,tp1,43,2792.2157,15.0
4abddaeb-e8b1-4540-b40c-1033f56f7a88,14.0,4260.0,tp1,31,3793.6667,18.0
6bc65bb368cc4010aa60b53392aa520f,11.0,5530.0,tp1,20,4778.125,18.0
ae80c20cd91e4b10acdf81a3d5a1e356,11.0,4450.0,tp1,19,3849.9487,15.0
410baa5ef4c240988a37934276289c03,9.0,4692.0,tp1,41,3172.1333,21.0
402e220f1dbf4783a59a5dce9f645887,9.0,5854.0,tp1,27,2999.1915,20.0
774744db-4974-4414-8da6-3ebc273cd798,13.0,3270.0,tp1,28,4104.25,17.0
e09226a0e0bf417482be34b21921345f,9.0,4228.0,tp1,1,7678.2381,10.0
5201232cea134d47b96c2eb1504db7b7,12.0,1781.0,tp1,30,4728.5938,19.0
ad3d399b-a7a5-4493-abfc-4d3965700206,14.0,1771.0,tp1,37,2431.5088,16.0
ace3206c9c0a46deb8c809ee58d8f58e,9.0,5518.0,tp1,14,6142.8846,17.0
ae52f5ec025e42d283378139b4142719,13.0,8149.0,tp1,18,8096.75,17.0
b29654c319e341d3b8a099467d2b74dd,13.0,1835.0,tp1,4,4239.9444,16.0
64fa01028ab1473dafa069bc42a17c86,13.0,6382.0,tp1,35,3166.4,19.0
52721798-4cc5-4f7a-bdeb-12537e26ff16,12.0,3114.0,tp1,27,3380.1163,17.0
d391f9308d0e49d2b4b4d44b3b8b333c,13.0,2290.0,tp1,9,3390.1628,11.0
671397bd6e58450fa660daca21e40f6f,8.0,4044.0,tp1,7,5791.1852,15.0
fc91a4f3e0e14bdba3eb74c2af87f464,12.0,5010.0,tp1,27,4327.2286,17.0
2157860665d34eaf8edcab0eaf673bed,12.0,2555.0,tp1,28,3542.0714,18.0
d78dcf617efd4f61be659f2e5e027b97,12.0,1812.0,tp1,23,2981.3404,16.0
a62e1cd8-0153-430a-b1ef-487a4fe02702,10.0,3820.0,tp1,26,4749.6875,17.0
ab420355-2847-465f-81b7-9031b2509923,12.0,2198.0,tp1,32,3573.225,18.0
a658d991ccc249f8b68af258fdcff807,15.0,4620.0,tp1,25,5457.4138,16.0
31a662ed3a234a81a3a5fa6b7f4b5f71,12.0,3595.0,tp1,22,3940.8421,16.0
48980cecc09a4e999bdb5046e03bc0ad,12.0,3870.0,tp1,29,5014.6129,20.0
7b413c498e2b4ca8b627314bf717b7bc,14.0,3445.0,tp1,37,3403.186,18.0
80fb112445014de2bb41b7dda40d1a76,13.0,3407.0,tp1,26,4426.5,20.0
919d1dea8ec1470a8f0d404f044234d9,7.0,2481.0,tp1,28,2996.1042,12.0
bbc000c8e11e484290b5a2d9a8a76ed4,14.0,3655.0,tp1,24,5503.1071,19.0
4c75f4c93cfd48ef85346d45e81990f2,12.0,2818.0,tp1,39,3054.8723,19.0
e9d8a4e2feb543daa057aed0a0d0f941,9.0,4432.0,tp1,-1,2917.1837,12.0
52f903f5053d47978405dd324e7c2a90,8.0,2979.0,tp1,19,4931.871,17.0
2a7e0658983f415581043eaa56b9bf4e,9.0,4420.0,tp1,41,2854.7755,19.0
badfd3bd21f249d4a5ce113b35f45f3c,9.0,3057.0,tp1,13,4310.3143,14.0
8d9f1007-403b-42c9-b95c-0d829d496d15,13.0,4342.0,tp1,24,3686.025,17.0
70b7f6e66532400b928e4c438b12b560,15.0,3081.0,tp1,20,8098.85,18.0
d41a9ce5-fd6e-438e-8bbc-1a91e57a907a,11.0,2733.0,tp1,29,3384.093,20.0
1af91534867647268ff7255faf430c5f,5.0,5901.0,tp1,28,3166.3913,17.0
94bc2887a9f141fd964db04ce9cc6685,11.0,2137.0,tp1,29,4367.5429,15.0
840d890c18db4f6eb08bd6ec8792d637,13.0,2914.0,tp1,7,5872.1111,15.0
1e4338fbab9e4f53b21ddf680b307180,11.0,2282.0,tp1,43,2519.4,21.0
bcc12fba15cc4320bec63262255685c8,8.0,2496.0,tp1,30,3948.0263,18.0
71bd450204d949ad9eef4f3a518f6b1b,11.0,5373.0,tp1,14,7253.7727,15.0
d5b940fae75044bc8144121c0956b89e,7.0,2837.0,tp1,0,6017.1923,15.0
ad517ea8-a4eb-4c4e-b941-ad93f1cb32ce,12.0,1765.0,tp1,30,2965.9167,18.0
91df5810a26741338a3750ab9a7691ac,11.0,2694.0,tp1,15,2657.5472,21.0
8a1990c35652471c8bfd7d7d0c06a917,7.0,6114.0,tp1,30,3960.4737,21.0
1a18ecf1df5b42e698f75bfbd11b72ea,13.0,9147.0,tp1,25,3777.4872,11.0
86e748bf-6410-4f16-a0d4-99608ad835bf,12.0,3658.0,tp1,-3,4288.8286,14.0
abd0e201192c430d983f70d53ef59ddf,7.0,3461.0,tp1,15,5235.931,15.0
c0a371b3211e44788c1fc15fc829a63a,12.0,3242.0,tp1,24,4444.2941,20.0
19759ddd-71aa-42fe-a5f6-33e1ec4ea771,9.0,2004.0,tp1,16,4716.5625,20.0
acf1a93e02ad4ee7bb65c6de0108e4d1,14.0,2053.0,tp1,33,4230.1714,20.0
4802bc66d4444b4dbedae78e2a171610,15.0,2615.0,tp1,44,2661.0,19.0
4fa84b0c89854e20a04853159d2f5e19,9.0,4205.0,tp1,26,5549.8214,18.0
71a903c904b842a794bab246bd0fbe23,10.0,3489.0,tp1,3,1956.0,14.0
315fd8f1e6d1497c899818ad04d96d92,10.0,5860.0,tp1,37,3242.0444,21.0
de0a412707124e5184aa23a27a0b00d1,14.0,2202.0,tp1,42,2701.7115,21.0
0d7a2f37-2ba9-4551-b2be-1450f0ff3412,10.0,4919.0,tp1,23,5304.6207,19.0
61f0aba9db94499ba465fad63a7d61b4,8.0,8079.0,tp1,16,2828.1,14.0
aeddea940ec64c05b3267f8b5022ad71,13.0,4107.0,tp1,25,5379.0,21.0
cbcc3f6f227a4871bc7444dfce2d6d35,7.0,2605.0,tp1,19,5179.4483,20.0
3969124e283a4a7b8ed9326f9691f2f9,9.0,1843.0,tp1,20,2653.0,15.0
40e257b504ad4d7d8107e2dd64f62426,9.0,2410.0,tp1,30,3308.7273,17.0
e3838d0b8cdd4ef1b3e83731cf10198b,12.0,4132.0,tp1,25,4406.3143,20.0
dbde918251dc47859094ccc7a69f4ca5,8.0,5918.0,tp1,12,3129.1957,17.0
8924b716-4391-40d0-9b26-9611623b08ab,7.0,5958.0,tp1,19,7038.6522,18.0
1ba750a513384bf0a3581fb2164dac7c,14.0,2337.0,tp1,15,3589.1951,13.0
2003a77ded4e453e96aba3dc86720d31,11.0,2337.0,tp1,8,2234.55,17.0
198bf12b-a086-4f90-8210-8ebfc3e76866,1.0,5802.0,tp1,13,5016.4516,11.0
e787d2aa-1e79-4ee8-8378-0fcc4e7c8778,8.0,4794.0,tp1,22,4742.6562,15.0
868f9364a5ad4465a11294d3521d5e8f,10.0,2538.0,tp1,21,3042.2766,14.0
d40455d73544402c87dd4a9905830522,9.0,3086.0,tp1,20,2455.9821,10.0
ce6883ee30b04f23be0db117e0e95fa3,12.0,2175.0,tp1,26,2343.6207,11.0
1f69b9f6301c49acae3b3670de07ceb1,10.0,2156.0,tp1,25,3547.8293,21.0
1715178dd71d49babc7e9ddf5dd79414,10.0,3533.0,tp1,16,2975.7708,18.0
1ac74638c5b5434ca47af5d0614331eb,8.0,10211.0,tp1,14,4724.5,14.0
dd0c5bba43e541c09fcb6ba6ac485403,12.0,3378.0,tp1,22,3500.0476,18.0
e08876aef3664e5b89187f4a1749fb87,10.0,4363.0,tp1,22,4568.1765,18.0
b29f190ed20748f98da862bc1330a44f,14.0,3250.0,tp1,29,4264.6857,17.0
a1f6f9b0af30444dbd41096b508c30b1,3.0,5760.0,tp1,-1,5781.8519,18.0
b4aeb821f50c436c97be2eb5d2280bbb,13.0,1409.0,tp1,24,3985.7895,17.0
2517e05d734c4cdfa16dca030bf98c53,8.0,3835.0,tp1,32,4522.7647,17.0
4249663dd0d64254bd81e7792d4cc4c5,8.0,4589.0,tp1,24,3946.8684,18.0
8fbe4e742c904844bf014746e3fd4df6,12.0,2847.0,tp1,43,2790.9608,19.0
06c33545b9a14af284780809d7bfedfc,8.0,5677.0,tp1,10,3440.6667,6.0
27b61f8700a5487c8c9a4ce5dca35ba2,11.0,3288.0,tp1,6,3453.9524,11.0
ad80e0fe-6bc6-4903-b807-320ff211cc1c,9.0,2982.0,tp1,22,3487.3333,20.0
5b935159-ff46-4a2f-b9ba-8c79c7804ca2,7.0,5635.0,tp1,20,4461.2941,20.0
c2b7453273ec4ddebb622406a0b4f906,4.0,6656.0,tp1,1,4657.2727,13.0
642120bc-0197-4096-adbd-4bd98916eeeb,11.0,2779.0,tp1,17,5217.8966,14.0
50b3e0aea93743f1bfa41172840335e1,13.0,2609.0,tp1,7,6276.52,19.0
3c0a2300-cd5d-4946-81dd-cee6ad4ba7e8,14.0,6969.0,tp1,17,6819.3913,19.0
c2144146-1c1c-480d-9263-1680afc1e72a,12.0,2887.0,tp1,29,4585.0303,16.0
52203bb3b4ba4c9bbc8aee94eab7375a,6.0,3457.0,tp1,22,4142.6389,15.0
f9b671178cba4b528a072031e6e03f00,13.0,3062.0,tp1,11,4921.0,20.0
6fc1ee0d9d31458189d28a1fd704885d,6.0,2655.0,tp1,28,3961.6053,17.0
bfe68db0df594932a990681041286bc3,11.0,3050.0,tp1,39,3224.6889,11.0
77e4e889aee84aef8c02c6e91b72e2cb,9.0,5079.0,tp1,26,4711.2188,18.0
98dccf665d8043b99f83fd3a607fd589,4.0,6836.0,tp1,9,4678.303,21.0
7bb5bc078d5c4f36af1bf2910fe10839,9.0,2147.0,tp1,34,3505.0952,19.0
72506f4eb3504db8940b77cc4b84805e,13.0,4886.0,tp1,19,4986.5484,16.0
34f20581fa0a41b0b115bb94583d0deb,9.0,3524.0,tp1,17,4562.2424,16.0
a38f7fa755874003832faf13b1769861,4.0,4772.0,tp1,27,3840.8718,18.0
afe0bbc4e1e842d7841d862a4457378b,5.0,4562.0,tp1,14,3740.55,13.0
f8bd960ad85e4402ba2e80e1aaa1bd77,5.0,2454.0,tp1,11,3845.6923,20.0
e91cb07aca1d4806850a19594508c822,14.0,2723.0,tp1,30,4825.4375,16.0
831e201aaf6040b7a81e1026bb33bc59,10.0,1991.0,tp1,24,2447.0714,17.0
cf159930-baf8-4ec4-bf46-182073898932,10.0,3263.0,tp1,9,4890.7097,14.0
d3ff7661cec845c3882b77c7d0658f98,14.0,3011.0,tp1,13,7648.7143,18.0
95596ceabf6e45af80b6f5c9ab7ae2c8,9.0,4126.0,tp1,25,4597.6061,18.0
33564913-5311-46a3-a5f5-f7cef3e7bf0e,15.0,1789.0,tp1,26,3892.6579,16.0
030ce751d5964c3083b29d67b505a258,8.0,3197.0,tp1,30,3770.1,19.0
c51f66b0-c9fe-4570-ab7f-cb735d63661b,15.0,1498.0,tp1,34,3008.5,10.0
74abc6875b254a538c56f2a9823444ff,10.0,6846.0,tp1,7,8402.0,15.0
79a642c5-e0aa-4b44-9558-e40c4142491a,6.0,5921.0,tp1,12,5551.2143,20.0
ea010c17f17f41eb8ea73a36486e26ad,6.0,4945.0,tp1,16,7353.6818,18.0
39c73ebd03734f6a814f48e77ccb1435,12.0,4725.0,tp1,10,6690.4583,13.0
604352d4-03e6-4131-b732-4e18e26c7eac,5.0,7600.0,tp1,19,5777.2593,18.0
b96f9621-021e-44bc-acc8-b8473a41a980,9.0,4010.0,tp1,10,2816.98,16.0
0c5686db51e248539940273b2a202059,14.0,3155.0,tp1,27,3784.3846,16.0
dcfc168b7849482c94102773b7f903c4,2.0,13400.0,tp1,24,5145.0667,18.0
f7431fdc8ecb4a5faf4699eeaaf59386,10.0,5598.0,tp1,10,3708.3,14.0
2763e0a5303143f696cef49b08bb4fba,13.0,1571.0,tp1,44,2345.069,17.0
c9c47a35c4da41bd9d3794ff927fe0dc,6.0,5145.0,tp1,6,4474.8529,9.0
69b61938-661a-44dc-a250-97e41a58a041,13.0,5860.0,tp1,14,6151.3462,19.0
35002d102c81407b8699c99ef4da440c,5.0,3808.0,tp1,22,4690.8438,20.0
7ba7a1c9b04541f1baab92dd73528a74,9.0,3769.0,tp1,19,4982.7419,14.0
dee6bf021107414e8c96f147ff2e2237,11.0,4149.0,tp1,10,5911.2692,20.0
8858bc21-7648-45d8-9b04-42e9a9714227,14.0,2695.0,tp1,16,6101.6923,15.0
3bc4dabc-6bbf-424a-9093-69fd058d3722,12.0,2699.0,tp1,36,3350.9773,18.0
606daf0d12f247688483e0c54c38901c,11.0,3409.0,tp1,11,6445.24,14.0
ecbbc9ee59994e6ab28e2f75ee868f3f,9.0,2971.0,tp1,4,4199.3056,15.0
33fc9f3c1acd47d8908e206931468a43,4.0,3595.0,tp1,11,4558.1212,20.0
76b40d1741954e0abdb88fc5d87136ad,13.0,6260.0,tp1,37,3322.2093,16.0
e641964a-8af7-4923-91ec-79e108b312fb,10.0,3462.0,tp1,10,4059.8889,8.0
c5da6d3c-7533-4d03-a41b-33bf470066aa,10.0,3558.0,tp1,25,4222.9143,18.0
e26491cbe11344b68e956d0c578325cb,13.0,4955.0,tp1,16,4420.2353,17.0
b01f17bb-9495-4122-9ffa-dcdd8a8a6e1f,9.0,3881.0,tp1,26,3295.3864,19.0
e2977c1ddcd3481a9c40953c7dd6373a,12.0,3440.0,tp1,17,3415.4884,17.0
5c6ff9b14b2d4ea2b3852384a31a7839,12.0,2922.0,tp1,30,3124.0652,19.0
df368efa9b3c48e89d10c88f3484631d,13.0,4615.0,tp1,32,3538.0238,18.0
674d983a048c451f90ca70539ab699ce,11.0,4302.0,tp1,16,5136.2333,16.0
371e4caf-bbc8-4a02-81c2-643fb816addd,14.0,2340.0,tp1,45,2309.5593,20.0
09416c7111a9472fb56e86b4a5cc8d0b,13.0,3146.0,tp1,15,6370.76,21.0
7de4a3ae308a4bb2a46b2c8f999c82b3,8.0,3174.0,tp1,36,3276.0,20.0
5017540972fd4c75ac4cd26208b2728b,13.0,1432.0,tp1,23,3593.4390000000003,13.0
003b488787174d14b72c72675278f470,15.0,3681.0,tp1,27,4301.0857,18.0
8d9e93cfd36546f2a267b921de7ac3bf,11.0,1485.0,tp1,23,2652.9245,16.0
021d012bc29745f9946d07198ea13a9a,8.0,4984.0,tp1,14,4187.75,16.0
9f4fc8641030481cb15ac3d5a6f84429,13.0,3038.0,tp1,27,4313.4857,20.0
69f0be713a4146a685d6f90e600bdfb2,5.0,3764.0,tp1,6,3314.6591,17.0
1f150050-b091-436c-b8c4-45640261bba6,7.0,4730.0,tp1,21,4357.6857,17.0
41447f057f924d43b5e637fd0153a797,7.0,5883.0,tp1,11,4861.871,15.0
3efbe1ec-962a-4fe7-9c99-a66cec323f5c,10.0,4385.0,tp1,36,3130.7609,17.0
2a3f6932281048ac80d2861d34ba220e,12.0,7637.0,tp1,18,5964.5385,12.0
61bc5d3a08764405a04ecd9b43a48946,8.0,4496.0,tp1,15,5296.1034,19.0
c556778244284156a677e5b144a54bda,10.0,2265.0,tp1,17,5883.6667,16.0
bbf5fd0fe7f944118496064ab247eb84,15.0,2089.0,tp1,39,2285.0847,18.0
23598139deb94b9588ca128b807cbc4f,12.0,1684.0,tp1,35,3874.6667,17.0
d9258369f3b5448fa319860b7b398b56,14.0,2102.0,tp1,20,4759.5312,13.0
431b408d85c6430b868b919d188db36e,12.0,3332.0,tp1,18,5218.7,16.0
f710f4af93a3417da0375df1d9080708,15.0,2544.0,tp1,32,2948.2917,16.0
c49b793501fe4c739b062952e30ee006,12.0,3820.0,tp1,24,5146.8,18.0
eaccae98-45d1-41ba-a078-dfe982ce5f24,12.0,2657.0,tp1,24,1943.2742,16.0
099bd02d-bb9b-432b-96a0-bbf990bf989b,12.0,3525.0,tp1,23,3013.8298,17.0
ebb0ee30-6247-41ef-95ed-847a5c23b446,14.0,2949.0,tp1,34,3494.1429,20.0
c86f89bfb76a4ba09b0578b3ba410306,9.0,2398.0,tp1,16,2792.087,13.0
42459ce1-78aa-4205-ac6e-0edd6b942450,13.0,2851.0,tp1,22,3484.9524,20.0
4a398d6e9810408bb5af1375f90cce2b,13.0,4344.0,tp1,31,4324.3429,16.0
db2bdde364144843973b74d7db81cd41,12.0,4399.0,tp1,9,2759.5490000000004,8.0
8264eb95f47a46d4a33c81d3d0e50fa7,12.0,2914.0,tp1,37,3358.4186,19.0
a18115ce954d45549a04ad5392d11d04,7.0,4074.0,tp1,13,4332.8857,18.0
0814f0616a2e40fc9150f20c5a37eff0,12.0,3043.0,tp1,14,3107.2609,19.0
b8cff7407e314036aa9e614beffb0569,11.0,4835.0,tp1,22,3680.125,19.0
28ae9b8a44824dd9a2f5687dcfa9cb25,14.0,1829.0,tp1,18,6075.6923,21.0
89befac58eab4e80bf3bba574c143c92,11.0,3468.0,tp1,24,3126.5217,12.0
1aaf76e5-74cf-461d-8eb0-68f2cff5628e,9.0,4900.0,tp1,4,3531.6667,17.0
3b413a33-5c39-42d7-8a32-b0cf9d072803,6.0,3393.0,tp1,12,7065.1818,18.0
91075112e44c447db912bc4b87f4d71f,10.0,7511.0,tp1,20,4777.9375,17.0
2ba0901dec0d48dab28cee00d155d563,13.0,2341.0,tp1,33,4345.1714,20.0
406d76d80c694dc4bb556bb8e660f3f8,13.0,1741.0,tp1,21,4391.3429,14.0
df86776193b04ed28fc6e33752be2a95,14.0,3102.0,tp1,40,3682.775,19.0
125c6d736edd45dc9eb66b7d96f2f75d,14.0,2040.0,tp1,36,3000.8125,15.0
81e62fd6dad2429a885610f28bfa9f20,8.0,3682.0,tp1,7,5438.5517,18.0
a996067a82f040cc94b296bfdc9454ee,9.0,3522.0,tp1,23,4546.2727,11.0
55960535-0559-4a7e-b4d9-d40a584b63fb,10.0,2900.0,tp1,27,3772.2308,19.0
